test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,get rings,00:00:05,global information,1482,1482,0,296.4,3.84,31.06,4433.59,20.54,23.63,46.98,157.44,161.81,5.095,5.096,5.095,7.4
